order_id,payment_amount,payment_method,payment_date
3836,1558.1800,Wallet,2024-02-03
7242,145.3400,UPI,2024-02-22
18655,1839.0000,UPI,2024-01-10
533,795.5300,Card,2024-01-17
18809,279.5100,UPI,2024-02-26
15952,1265.4600,Wallet,2024-02-26
6185,1030.1000,Card,2024-01-12
6194,634.7200,Wallet,2024-02-02
9723,1939.2900,Wallet,2024-01-15
8299,185.2600,UPI,2024-02-29
13962,716.7300,Wallet,2024-02-08
6097,1385.4600,Wallet,2024-01-07
8742,1833.7500,Card,2024-02-12
7283,660.9100,UPI,2024-01-14
2469,514.7500,NetBanking,2024-01-03
7669,1517.8600,Wallet,2024-01-17
1237,936.2100,Wallet,2024-02-26
13627,209.4000,Wallet,2024-02-10
11138,769.2100,Wallet,2024-01-06
4114,1668.9200,Wallet,2024-02-08
11094,1207.6100,NetBanking,2024-02-10
6587,489.2400,NetBanking,2024-03-01
6761,881.2600,UPI,2024-02-03
18640,1313.9000,Wallet,2024-02-27
4125,1872.1700,Wallet,2024-01-22
15122,593.0700,Card,2024-02-03
10037,199.6200,NetBanking,2024-02-14
8796,1103.8600,NetBanking,2024-01-09
8180,550.1000,NetBanking,2024-02-22
3739,1470.2000,Card,2024-02-18
5907,590.5800,Wallet,2024-02-07
7384,1426.3400,UPI,2024-02-19
14972,1520.3300,Wallet,2024-01-27
4111,250.7900,UPI,2024-02-07
786,1205.8600,Wallet,2024-02-22
19636,1871.1900,Wallet,2024-01-05
18221,953.0900,Card,2024-02-26
7130,1784.0100,NetBanking,2024-02-24
2960,1361.1200,NetBanking,2024-02-29
10394,1139.2800,Card,2024-01-25
19935,627.9900,Card,2024-01-07
12847,1404.9200,NetBanking,2024-02-23
3305,1748.6600,UPI,2024-01-16
775,1381.1000,NetBanking,2024-02-22
10340,329.6600,Wallet,2024-01-23
10707,293.5800,Wallet,2024-02-28
3239,1105.1400,Card,2024-01-26
6278,478.0300,UPI,2024-02-10
10816,246.5300,Wallet,2024-02-06
13364,1535.9300,UPI,2024-02-23
17568,1993.7400,UPI,2024-01-12
1678,1408.0100,Card,2024-01-04
6089,1645.2200,Card,2024-01-29
2215,497.5300,Card,2024-02-11
2086,754.0800,Card,2024-02-07
13238,1115.8900,UPI,2024-01-14
4527,1979.8800,Card,2024-01-13
2829,230.2500,UPI,2024-01-11
716,605.6900,Card,2024-02-24
710,1035.8500,UPI,2024-02-27
1387,1370.5800,NetBanking,2024-02-21
9505,1551.8300,Wallet,2024-03-01
19242,1176.1900,Wallet,2024-02-17
13016,1825.6100,Card,2024-02-24
10387,137.7700,NetBanking,2024-01-30
6838,1250.8600,Card,2024-01-13
18162,305.8600,NetBanking,2024-01-31
14457,283.7800,NetBanking,2024-02-02
15524,1607.0900,Wallet,2024-01-19
19455,665.9700,UPI,2024-01-29
15156,1100.5000,NetBanking,2024-01-14
2488,987.3000,NetBanking,2024-01-18
15236,1495.4500,UPI,2024-01-10
15787,833.0200,UPI,2024-02-27
680,1637.2700,UPI,2024-01-13
13508,1244.8200,UPI,2024-01-30
16001,1256.8200,UPI,2024-01-19
2885,321.4200,Card,2024-01-30
8935,253.2200,Wallet,2024-01-13
1886,1201.2900,Card,2024-01-06
17930,650.2900,Wallet,2024-02-09
17629,280.0000,NetBanking,2024-02-07
7092,775.5000,NetBanking,2024-02-05
10262,1010.5400,NetBanking,2024-01-21
9818,1607.7200,UPI,2024-02-27
1899,514.0200,Card,2024-02-02
11016,102.9500,Card,2024-02-28
3493,900.1500,UPI,2024-02-20
9533,1291.9400,UPI,2024-02-07
16686,1365.8200,Wallet,2024-01-11
5745,1313.9600,UPI,2024-02-27
4134,560.3600,Wallet,2024-01-03
16361,1594.4000,Card,2024-02-23
16049,1081.9000,UPI,2024-01-21
15823,1058.9100,NetBanking,2024-02-03
6771,851.1700,Card,2024-01-09
13068,1459.2000,Card,2024-01-13
12517,879.5600,Card,2024-02-24
19039,1612.5800,NetBanking,2024-01-25
13800,968.9400,NetBanking,2024-02-14
14153,1559.4100,NetBanking,2024-01-14
7524,1903.2100,NetBanking,2024-02-20
2478,1327.2500,Wallet,2024-02-18
16629,1140.6800,NetBanking,2024-01-09
1346,623.4400,UPI,2024-02-09
4717,1359.6500,NetBanking,2024-02-09
19340,2080.0200,UPI,2024-01-11
13863,771.1100,Wallet,2024-02-20
19213,1659.5700,UPI,2024-01-19
4923,255.9800,Card,2024-02-19
3589,1393.3600,Card,2024-01-20
13014,466.2500,UPI,2024-02-19
3232,796.5800,NetBanking,2024-02-21
18896,212.7100,Wallet,2024-02-15
6569,779.3700,UPI,2024-02-01
1477,846.7200,Card,2024-01-15
2735,940.5000,Card,2024-01-28
1769,822.9400,NetBanking,2024-01-01
18734,1008.1700,UPI,2024-01-22
17627,137.5600,UPI,2024-02-04
8045,1998.5800,Card,2024-02-10
5124,1958.1600,Card,2024-02-16
9231,143.6700,NetBanking,2024-02-15
8994,1659.5600,UPI,2024-02-22
8929,1410.1600,NetBanking,2024-02-23
8469,1225.4800,Wallet,2024-01-14
3736,305.0600,Wallet,2024-01-08
16652,1011.7800,NetBanking,2024-02-11
14272,957.3500,Card,2024-01-19
15348,481.4800,Card,2024-01-16
18883,921.6000,Wallet,2024-02-08
14704,1242.3500,Card,2024-02-28
14060,112.4900,NetBanking,2024-01-22
6280,215.0300,Wallet,2024-01-30
13487,684.3800,NetBanking,2024-02-07
17370,1291.0800,UPI,2024-01-13
1507,577.1500,UPI,2024-02-11
8440,1004.8600,Wallet,2024-02-28
3442,1583.4300,NetBanking,2024-01-11
9811,297.3900,Card,2024-02-15
18886,1444.2400,NetBanking,2024-02-18
6070,1339.2100,NetBanking,2024-01-13
11228,756.5900,Card,2024-02-15
13671,1728.8600,Wallet,2024-02-15
13575,932.3100,NetBanking,2024-01-01
5048,1137.4300,Wallet,2024-01-22
18766,1019.3600,UPI,2024-02-05
705,1311.1500,NetBanking,2024-01-18
10582,1508.3000,UPI,2024-02-27
2193,422.6300,Wallet,2024-01-15
13343,608.4800,NetBanking,2024-01-16
7024,149.8500,UPI,2024-02-26
488,1883.6300,Card,2024-02-19
18590,135.9300,Wallet,2024-01-03
11932,616.9400,Card,2024-01-25
6212,489.1300,UPI,2024-02-21
18826,1202.3100,Card,2024-01-14
5425,1830.2000,Wallet,2024-02-26
11680,1516.0700,UPI,2024-02-29
7800,1701.4000,NetBanking,2024-02-26
3467,850.2400,Wallet,2024-02-27
16415,378.5700,NetBanking,2024-01-27
14487,1060.4600,Card,2024-01-23
11599,725.5800,NetBanking,2024-01-28
13927,404.6400,UPI,2024-01-22
3235,922.3400,NetBanking,2024-01-14
6550,1571.4700,Card,2024-02-08
19446,519.1000,Card,2024-01-31
19445,928.8800,Wallet,2024-01-02
4546,355.6600,UPI,2024-02-24
13628,986.8100,Wallet,2024-02-01
13708,1915.4800,NetBanking,2024-01-09
7548,1570.6000,Card,2024-01-09
3644,1678.0400,Card,2024-01-29
9896,1313.7200,Card,2024-02-09
13145,1181.6200,NetBanking,2024-01-29
2148,376.0000,Wallet,2024-01-04
18443,1495.8500,UPI,2024-01-03
4056,1321.0200,NetBanking,2024-03-01
11844,174.1000,Card,2024-01-03
17197,947.2200,NetBanking,2024-01-30
6712,1423.0100,Wallet,2024-01-24
19105,1315.3200,NetBanking,2024-02-16
14859,722.8700,Card,2024-01-30
14295,1178.0500,Wallet,2024-01-26
8152,490.0500,UPI,2024-01-15
1520,1188.2300,Wallet,2024-01-28
4899,1769.4800,NetBanking,2024-01-20
15912,523.2700,UPI,2024-02-26
4875,622.4500,UPI,2024-01-18
3879,1236.2000,Card,2024-03-01
5993,1222.8900,NetBanking,2024-02-27
13705,1711.2600,Wallet,2024-01-25
18861,1322.6800,NetBanking,2024-01-22
18489,710.5500,NetBanking,2024-02-19
12300,1302.7200,UPI,2024-02-03
14627,1796.0000,UPI,2024-01-11
19107,1822.8200,Wallet,2024-01-28
19760,1499.5300,Wallet,2024-03-01
11317,697.0500,Card,2024-01-16
12301,494.5500,Wallet,2024-02-19
19153,363.1600,UPI,2024-01-07
14164,1381.0800,Wallet,2024-01-06
6159,1885.5800,UPI,2024-01-03
16483,1485.9600,NetBanking,2024-01-28
4398,863.3000,Wallet,2024-01-14
4497,1034.4500,Wallet,2024-01-07
14191,802.4300,Card,2024-02-23
15795,917.8100,UPI,2024-01-10
15510,950.2400,Wallet,2024-02-26
15112,1911.3600,UPI,2024-02-12
13051,1001.9300,Wallet,2024-02-07
3466,731.5400,Wallet,2024-02-23
17790,1595.3100,Wallet,2024-02-15
3707,717.1700,Wallet,2024-01-10
11899,1363.0500,Card,2024-02-18
10318,1728.6000,UPI,2024-01-18
11255,1433.4500,Wallet,2024-01-04
16740,1942.0300,Card,2024-01-04
2495,825.7100,Card,2024-02-20
3630,1818.5500,Card,2024-01-15
3676,427.8000,Wallet,2024-01-24
13751,267.5100,NetBanking,2024-02-13
12196,212.6300,NetBanking,2024-01-15
8142,1705.7300,Card,2024-02-06
1631,537.0600,NetBanking,2024-02-08
457,1346.3400,UPI,2024-02-06
14591,264.5600,Wallet,2024-01-17
205,993.2900,NetBanking,2024-02-11
16947,1801.3900,Card,2024-02-05
2336,812.9100,UPI,2024-01-13
18763,980.1700,NetBanking,2024-01-12
11210,1796.1100,Card,2024-01-03
2968,707.0600,Wallet,2024-02-06
17819,1116.7000,NetBanking,2024-01-16
581,1832.7200,NetBanking,2024-01-26
946,1471.1000,UPI,2024-01-29
5119,1707.6200,NetBanking,2024-01-03
13625,1478.8500,NetBanking,2024-02-26
4087,873.0100,UPI,2024-02-17
5888,445.8400,Card,2024-01-15
10893,1122.8200,Wallet,2024-01-21
1243,409.0200,UPI,2024-01-07
6440,1140.7900,Card,2024-02-24
9262,186.0400,NetBanking,2024-01-30
12055,1805.5800,UPI,2024-02-26
16539,725.1400,Wallet,2024-02-04
9925,1856.4900,NetBanking,2024-02-24
15199,1824.7900,Card,2024-02-20
19815,156.1800,UPI,2024-01-23
2161,1487.0700,NetBanking,2024-01-16
13069,1460.3300,UPI,2024-02-16
4416,1818.9100,Wallet,2024-02-26
18396,348.3300,Card,2024-02-20
4751,1139.6100,UPI,2024-02-05
19145,1659.9600,Wallet,2024-01-23
16568,1302.3400,NetBanking,2024-01-14
16016,231.4200,Wallet,2024-01-05
8821,748.9400,Card,2024-02-24
11058,532.3700,NetBanking,2024-01-16
3428,1106.4000,Wallet,2024-03-01
16229,171.5800,Card,2024-01-16
14158,671.9800,Card,2024-02-18
4108,1991.1500,UPI,2024-01-20
18664,1828.6900,UPI,2024-02-12
12271,1657.4500,UPI,2024-01-18
140,1860.0900,Wallet,2024-01-29
16063,1415.6000,Card,2024-02-20
18301,417.9600,NetBanking,2024-02-04
1363,1536.1900,Wallet,2024-01-15
4164,248.4000,NetBanking,2024-01-23
16668,1421.9700,UPI,2024-01-06
18745,386.2200,Wallet,2024-01-31
18292,1301.9900,Card,2024-02-17
12543,1783.3400,UPI,2024-01-13
12650,1382.3900,UPI,2024-01-29
8473,283.9800,NetBanking,2024-02-27
16108,1854.7700,UPI,2024-01-06
11172,764.8200,Card,2024-01-13
1185,234.9900,Card,2024-02-08
16316,144.1300,UPI,2024-01-26
16482,1815.1100,UPI,2024-02-18
4338,1767.1600,Wallet,2024-02-01
5711,1773.0100,UPI,2024-01-25
4033,620.9600,Card,2024-01-05
14897,576.4600,NetBanking,2024-01-23
10321,1081.9800,NetBanking,2024-01-15
8501,323.7800,Wallet,2024-01-19
352,1087.8300,Card,2024-01-26
18217,893.2200,Card,2024-02-18
16538,1200.3200,Wallet,2024-01-26
8591,741.8200,UPI,2024-02-24
6373,1154.3100,Card,2024-02-19
5193,390.5900,NetBanking,2024-03-01
7734,780.3300,NetBanking,2024-01-05
17281,177.0000,Card,2024-02-12
14076,1326.5300,UPI,2024-01-09
1116,548.5000,Wallet,2024-02-24
13420,1318.8000,NetBanking,2024-01-08
729,738.4100,UPI,2024-01-10
10729,679.3600,NetBanking,2024-03-01
9963,1994.5500,Card,2024-01-30
16769,846.0700,UPI,2024-01-07
9244,1246.7300,Card,2024-01-26
8850,713.4400,NetBanking,2024-01-16
13638,1983.5000,NetBanking,2024-02-24
6139,1458.7300,Wallet,2024-01-07
2063,1130.7700,Wallet,2024-01-20
13643,1909.8400,NetBanking,2024-02-03
1596,669.2100,Wallet,2024-01-02
6963,1255.0700,UPI,2024-02-15
11721,216.2700,NetBanking,2024-01-30
9690,739.4200,Wallet,2024-01-18
15495,1203.0500,Wallet,2024-01-30
5298,406.5300,Wallet,2024-02-25
13876,844.8800,Card,2024-01-15
5547,1053.6200,UPI,2024-01-16
4272,207.7000,Wallet,2024-01-19
11822,628.2300,Wallet,2024-02-28
6151,670.2000,UPI,2024-01-29
19883,1221.2300,Wallet,2024-01-29
10464,186.9400,UPI,2024-02-14
9160,236.8700,Wallet,2024-02-06
9325,588.0700,Wallet,2024-02-16
15252,1387.1100,Card,2024-01-01
8444,1604.1100,NetBanking,2024-02-23
13809,1131.8500,UPI,2024-02-25
19871,383.5500,Card,2024-01-16
19600,580.5100,UPI,2024-01-21
14918,1802.9200,Card,2024-02-16
8547,505.2700,Card,2024-01-19
13926,103.0300,NetBanking,2024-01-26
17750,683.9000,UPI,2024-01-22
13492,1767.9100,Wallet,2024-02-14
9713,1055.1800,Wallet,2024-01-29
12658,1580.3700,Wallet,2024-02-13
10869,654.6500,NetBanking,2024-02-14
9371,590.8700,NetBanking,2024-01-06
495,1584.5000,NetBanking,2024-01-06
6503,1173.9800,Card,2024-02-21
14285,1548.2300,Card,2024-01-21
1730,1508.3600,Wallet,2024-02-10
6729,644.6100,NetBanking,2024-01-18
10736,522.8700,UPI,2024-01-15
15160,404.5800,UPI,2024-01-26
12218,1239.6700,Card,2024-01-13
19774,1600.0800,NetBanking,2024-01-05
15329,1660.4100,NetBanking,2024-01-15
1991,1919.8600,NetBanking,2024-02-26
4110,1489.0900,Card,2024-01-14
18251,1587.5400,NetBanking,2024-02-28
19199,1712.7800,UPI,2024-02-15
2269,1210.2600,UPI,2024-02-06
2312,274.2200,NetBanking,2024-02-15
18322,233.2600,Wallet,2024-01-05
15235,1375.5100,Wallet,2024-02-09
19874,1427.8400,NetBanking,2024-01-29
18302,289.7600,Card,2024-01-22
9483,1869.1600,UPI,2024-01-06
7541,571.7400,Card,2024-02-24
7593,410.2700,UPI,2024-02-29
19323,591.6200,Card,2024-02-25
2350,1514.9800,Card,2024-01-17
3143,1223.2400,NetBanking,2024-01-04
10496,1912.0300,NetBanking,2024-02-20
6512,1428.9400,NetBanking,2024-01-10
12933,712.1800,NetBanking,2024-03-01
16394,123.5600,Wallet,2024-01-30
14365,1295.1600,UPI,2024-01-04
3726,1845.2900,UPI,2024-02-14
7399,1794.7900,NetBanking,2024-02-09
15494,1282.5500,Wallet,2024-01-13
2948,1395.2300,UPI,2024-01-16
9123,818.7500,Card,2024-01-16
19433,1013.9500,Wallet,2024-02-16
17275,543.3300,UPI,2024-02-09
19294,538.1500,Wallet,2024-02-25
10397,1429.3800,Card,2024-02-15
4652,918.7700,Card,2024-01-22
18851,1771.3400,Card,2024-01-29
4347,1843.5500,Card,2024-01-20
18017,856.1100,NetBanking,2024-02-03
19201,334.9100,NetBanking,2024-01-30
4785,929.5900,Wallet,2024-02-29
7870,191.0900,Wallet,2024-02-07
15330,1198.9800,Card,2024-02-19
9944,256.3600,Wallet,2024-02-14
9300,1513.8000,NetBanking,2024-02-02
13597,498.6500,NetBanking,2024-02-20
7606,446.1800,UPI,2024-02-22
2311,728.1800,Wallet,2024-02-24
14352,106.8400,Card,2024-02-02
14665,1552.4600,NetBanking,2024-02-29
17855,654.8500,Wallet,2024-02-05
9118,1711.5400,Card,2024-01-26
313,892.3600,Card,2024-01-26
11212,1865.0700,Card,2024-02-22
18806,1411.0000,Wallet,2024-01-28
2082,1686.1600,NetBanking,2024-02-20
3439,925.6000,UPI,2024-01-25
14967,1376.2900,NetBanking,2024-02-02
11102,652.0600,Card,2024-02-21
1270,892.0900,Wallet,2024-02-01
18973,551.5100,UPI,2024-02-29
3821,1326.3800,Wallet,2024-01-19
10795,1564.7100,UPI,2024-02-26
19214,570.6600,Wallet,2024-02-20
16159,607.7100,NetBanking,2024-02-05
3037,306.6200,Card,2024-02-20
13215,418.2500,NetBanking,2024-02-04
17428,1525.0400,UPI,2024-02-11
3280,1854.0400,Wallet,2024-02-25
2213,461.5400,Card,2024-02-02
15221,1639.3500,UPI,2024-02-21
4761,665.7000,UPI,2024-02-08
8489,1294.4300,Card,2024-02-01
9359,586.5700,Card,2024-02-07
6119,1732.3600,Card,2024-02-09
2400,705.7000,NetBanking,2024-02-14
5992,1365.9200,UPI,2024-02-20
1753,1196.7300,NetBanking,2024-01-24
11226,268.2400,Wallet,2024-01-06
19187,1091.8500,Wallet,2024-02-04
5792,1408.9500,UPI,2024-01-29
1415,983.6100,NetBanking,2024-02-02
17760,1674.1400,NetBanking,2024-02-01
5077,202.6900,Wallet,2024-02-27
18110,1282.4800,Wallet,2024-02-26
18208,1100.3800,Card,2024-01-27
9722,445.8800,NetBanking,2024-01-14
16205,229.2600,NetBanking,2024-01-15
11360,279.9900,NetBanking,2024-02-04
6815,987.6400,UPI,2024-02-08
9182,253.5600,Card,2024-02-14
9425,205.7400,Card,2024-01-27
9292,469.5300,UPI,2024-01-16
4228,237.3200,Wallet,2024-02-22
14299,280.2700,Card,2024-02-22
1369,1520.5900,NetBanking,2024-01-12
9131,1112.3900,Wallet,2024-01-25
16078,1435.4700,Wallet,2024-02-01
3146,206.8200,NetBanking,2024-01-22
7366,1475.0100,Wallet,2024-02-11
6071,1417.9500,Card,2024-02-26
19146,648.8300,NetBanking,2024-01-03
2126,559.5700,Card,2024-01-13
9438,1699.4500,UPI,2024-01-12
18844,1627.9100,UPI,2024-01-01
2376,196.9500,NetBanking,2024-01-11
7954,546.1200,UPI,2024-01-06
10912,972.9400,Wallet,2024-01-09
4037,1889.9500,Card,2024-02-06
13047,1705.1700,UPI,2024-02-15
6321,1207.8200,Card,2024-01-09
11093,1616.8200,NetBanking,2024-01-16
12589,1545.7400,UPI,2024-01-28
4147,1898.9300,NetBanking,2024-02-13
9996,1276.7400,UPI,2024-02-20
10067,214.3900,Card,2024-01-27
9504,452.4000,Wallet,2024-02-26
14214,718.4200,Card,2024-02-29
4128,1852.9400,UPI,2024-02-09
10192,1875.4200,Wallet,2024-02-01
5136,391.2500,UPI,2024-02-28
3469,174.0300,UPI,2024-01-31
11692,1020.4900,UPI,2024-01-15
13766,1441.1700,NetBanking,2024-02-22
7029,742.6200,Card,2024-01-03
8122,1141.1800,Card,2024-01-23
5654,611.9900,UPI,2024-01-27
17770,1557.2000,NetBanking,2024-01-25
19020,1372.7700,Wallet,2024-02-21
2375,579.5600,Card,2024-01-01
18413,1014.4000,Card,2024-01-11
7230,1065.6200,Card,2024-01-26
19570,1646.1900,Card,2024-02-26
907,1093.9400,Wallet,2024-01-12
4989,1631.4000,UPI,2024-02-28
6751,803.7200,UPI,2024-03-01
371,1989.6900,UPI,2024-02-27
8658,344.5600,NetBanking,2024-01-31
10963,863.0000,NetBanking,2024-01-02
6178,1648.9900,Card,2024-01-17
18452,1558.9300,Card,2024-02-12
12512,380.4900,Wallet,2024-01-11
191,1829.4200,UPI,2024-01-29
2668,304.0200,NetBanking,2024-02-26
3639,1132.3200,NetBanking,2024-02-27
13522,963.1100,Wallet,2024-01-25
10097,1345.0600,Card,2024-02-20
17306,1738.5400,UPI,2024-02-22
13472,104.0600,Wallet,2024-02-28
5541,1325.6700,Card,2024-02-23
13105,212.3700,Wallet,2024-01-28
7335,1193.1500,Card,2024-01-16
17832,1709.4500,UPI,2024-01-22
8877,528.0300,Card,2024-01-17
3556,1716.2300,NetBanking,2024-02-22
5322,1542.0100,Card,2024-01-11
10958,483.4100,Card,2024-02-06
2222,1383.4200,Card,2024-02-22
6021,1096.5800,Card,2024-01-30
7184,323.7500,NetBanking,2024-02-19
16231,1266.2500,NetBanking,2024-01-26
7739,1006.3200,Wallet,2024-02-28
11031,958.0000,UPI,2024-02-05
18983,1200.1700,NetBanking,2024-02-11
11929,1360.3200,Wallet,2024-01-19
14831,700.2300,Card,2024-02-14
12376,1052.7900,UPI,2024-01-25
8666,731.2400,Wallet,2024-02-21
988,1416.8500,NetBanking,2024-02-02
4492,334.0800,UPI,2024-01-07
11737,478.8300,Wallet,2024-02-05
13925,1306.4500,Card,2024-01-02
1534,654.7700,Card,2024-02-17
2942,543.4900,Wallet,2024-02-27
5172,738.8900,Card,2024-01-17
8576,897.8900,UPI,2024-01-11
15004,456.7900,NetBanking,2024-02-16
2857,1550.4900,Wallet,2024-02-23
6028,515.1400,NetBanking,2024-01-09
7841,282.7600,Card,2024-02-13
16374,1405.5100,Wallet,2024-01-17
17893,1127.4200,NetBanking,2024-02-09
11118,1548.0400,Card,2024-01-13
13864,1744.0200,Wallet,2024-01-15
583,1145.2500,Card,2024-01-19
16334,745.6000,NetBanking,2024-02-05
17722,624.8800,Card,2024-01-23
16264,359.2100,NetBanking,2024-01-21
18254,1674.9400,Card,2024-02-11
7611,411.9500,UPI,2024-01-05
12425,580.2400,NetBanking,2024-02-18
13940,1457.1100,NetBanking,2024-01-12
16860,838.8900,NetBanking,2024-02-07
17692,1164.5300,UPI,2024-02-26
16284,506.6100,Wallet,2024-02-26
15013,1735.0500,UPI,2024-02-11
19458,1643.7500,Card,2024-02-12
4433,1112.8900,Wallet,2024-01-28
13837,1362.8800,NetBanking,2024-02-21
8321,1898.0500,Wallet,2024-02-20
3815,610.9300,UPI,2024-01-03
6123,938.0900,Wallet,2024-02-28
14133,1429.0500,NetBanking,2024-01-02
3980,1633.7200,UPI,2024-02-11
194,1024.2100,UPI,2024-01-07
148,1086.2100,UPI,2024-01-29
739,497.4000,UPI,2024-02-12
11160,179.0700,NetBanking,2024-02-25
7310,739.4900,NetBanking,2024-01-06
19697,1974.4000,Wallet,2024-01-10
8724,1141.1800,NetBanking,2024-01-27
3954,1695.3000,NetBanking,2024-01-02
3019,1426.9400,Wallet,2024-01-03
2155,1067.4900,NetBanking,2024-02-27
17646,1896.1200,Wallet,2024-02-26
741,1841.1600,NetBanking,2024-01-08
19775,856.4900,Card,2024-01-31
5400,1847.0300,Card,2024-01-13
1767,875.9100,Wallet,2024-01-03
10189,1987.7800,NetBanking,2024-02-05
2466,440.8900,UPI,2024-01-12
16605,1320.9400,Card,2024-01-12
561,1151.3900,UPI,2024-02-28
18117,179.5400,Wallet,2024-02-04
18583,811.8600,UPI,2024-01-29
11614,1616.9700,NetBanking,2024-02-09
14892,234.8600,NetBanking,2024-02-25
3962,1837.9000,UPI,2024-01-21
12352,1444.3900,NetBanking,2024-01-28
8711,1751.2400,UPI,2024-02-29
468,173.0300,Card,2024-01-30
9388,1471.9800,UPI,2024-02-17
15327,1316.3700,Card,2024-01-18
13897,646.3100,Wallet,2024-01-27
5235,1516.4600,NetBanking,2024-02-03
6721,1084.8500,Card,2024-01-27
15185,535.7600,Wallet,2024-01-24
18453,1528.2600,UPI,2024-02-07
2873,1896.6200,NetBanking,2024-02-29
6307,1207.0400,Wallet,2024-01-25
11046,1858.4700,Card,2024-01-03
13131,723.6400,Wallet,2024-02-15
2704,1148.6200,Wallet,2024-01-08
14424,1772.5900,UPI,2024-02-14
10063,235.4000,UPI,2024-02-02
11195,1904.6100,Card,2024-01-05
4536,222.1700,UPI,2024-02-16
16958,1122.2000,Wallet,2024-02-04
9657,1685.2800,Card,2024-01-25
18773,1161.2300,NetBanking,2024-01-01
15344,1602.0200,UPI,2024-01-29
17915,361.3800,NetBanking,2024-02-23
9085,1424.5000,UPI,2024-01-16
14833,1050.5600,Wallet,2024-02-24
33,1210.5100,Wallet,2024-02-04
18634,1601.4900,Card,2024-02-09
7498,1766.2400,UPI,2024-01-07
4435,949.8600,UPI,2024-01-24
14950,976.2300,UPI,2024-02-24
17761,494.4300,UPI,2024-02-27
609,1363.8300,NetBanking,2024-02-25
17434,182.3800,UPI,2024-01-27
15853,1919.1200,Wallet,2024-02-01
18985,893.9000,Wallet,2024-01-01
578,185.7600,Wallet,2024-01-22
11214,1644.8200,UPI,2024-01-14
11842,883.7000,UPI,2024-02-05
14527,747.1700,NetBanking,2024-02-21
2582,1723.7100,Wallet,2024-01-24
3600,812.2500,UPI,2024-01-15
15124,620.2900,Card,2024-01-15
4544,732.7200,Wallet,2024-02-25
8912,879.2200,Wallet,2024-01-20
2115,790.6800,UPI,2024-01-01
12430,1502.0100,Card,2024-01-13
9769,1051.3400,Wallet,2024-01-17
3476,359.7300,Card,2024-02-21
13509,1788.5600,UPI,2024-02-28
7213,1703.1800,UPI,2024-02-05
4368,1575.9500,NetBanking,2024-02-14
2359,1881.5700,NetBanking,2024-01-24
18990,924.6300,NetBanking,2024-01-10
19768,907.6100,UPI,2024-02-23
834,682.8300,Wallet,2024-02-29
7451,891.2700,Wallet,2024-02-12
9466,274.0600,UPI,2024-01-14
3934,653.0300,Card,2024-01-28
11444,1178.6200,NetBanking,2024-01-22
4151,428.2800,UPI,2024-02-05
19484,1685.1700,Wallet,2024-01-31
9471,176.3900,UPI,2024-02-28
3696,1040.7300,Wallet,2024-02-08
14697,1765.3200,NetBanking,2024-02-11
10481,1423.9600,UPI,2024-01-14
5983,1645.1300,UPI,2024-01-27
17349,352.0500,UPI,2024-01-31
11646,946.7200,NetBanking,2024-01-21
2709,869.3100,NetBanking,2024-02-08
17765,174.6900,UPI,2024-02-01
6250,1859.5200,NetBanking,2024-01-14
9506,125.9200,UPI,2024-01-01
9682,399.6100,Wallet,2024-02-19
3603,877.1300,Card,2024-02-10
19440,1994.4200,UPI,2024-02-08
4072,1239.3300,UPI,2024-01-23
7994,1196.9500,Card,2024-02-25
16428,142.3300,Card,2024-01-05
9706,1250.9700,NetBanking,2024-01-06
7170,1352.6700,NetBanking,2024-01-10
18684,189.1200,UPI,2024-02-23
11935,277.6200,Card,2024-02-25
8823,1581.2600,Card,2024-01-18
3344,186.1400,NetBanking,2024-01-21
5156,994.7000,NetBanking,2024-02-12
17326,772.9400,NetBanking,2024-02-12
10180,1124.7000,Card,2024-01-28
10819,1699.9500,Card,2024-02-15
7078,1821.6100,NetBanking,2024-01-21
17712,1079.3200,Wallet,2024-02-05
13898,309.6700,NetBanking,2024-02-09
5764,896.2700,Card,2024-01-18
935,1942.6500,NetBanking,2024-01-21
15364,180.6300,Wallet,2024-01-28
5971,1382.5300,Wallet,2024-02-26
15257,100.8100,UPI,2024-01-02
13321,1997.9300,Card,2024-01-22
6737,1826.4600,NetBanking,2024-01-29
10355,225.7800,NetBanking,2024-02-11
333,1627.2400,UPI,2024-01-04
18002,1296.7600,UPI,2024-01-26
18241,580.9900,Wallet,2024-01-01
12593,1996.9200,NetBanking,2024-01-29
19229,1914.0300,UPI,2024-01-13
12110,1069.7500,UPI,2024-01-12
